scanner,image,cve_id,package,version,severity
trivy,python-3.9-slim-bookworm,CVE-2025-14104,mount,2.38.1-5+b1,LOW
trivy,python-3.9-slim-bookworm,CVE-2025-69720,ncurses-base,6.4-4,HIGH
trivy,python-3.9-slim-bookworm,CVE-2023-50495,ncurses-base,6.4-4,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2025-6141,ncurses-base,6.4-4,LOW
trivy,python-3.9-slim-bookworm,CVE-2025-69720,ncurses-bin,6.4-4,HIGH
trivy,python-3.9-slim-bookworm,CVE-2023-50495,ncurses-bin,6.4-4,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2025-6141,ncurses-bin,6.4-4,LOW
trivy,python-3.9-slim-bookworm,CVE-2025-15467,openssl,3.0.11-1~deb12u2,CRITICAL
trivy,python-3.9-slim-bookworm,CVE-2026-31789,openssl,3.0.11-1~deb12u2,CRITICAL
trivy,python-3.9-slim-bookworm,CVE-2024-6119,openssl,3.0.11-1~deb12u2,HIGH
trivy,python-3.9-slim-bookworm,CVE-2025-69419,openssl,3.0.11-1~deb12u2,HIGH
trivy,python-3.9-slim-bookworm,CVE-2025-69421,openssl,3.0.11-1~deb12u2,HIGH
trivy,python-3.9-slim-bookworm,CVE-2026-28387,openssl,3.0.11-1~deb12u2,HIGH
trivy,python-3.9-slim-bookworm,CVE-2026-28388,openssl,3.0.11-1~deb12u2,HIGH
trivy,python-3.9-slim-bookworm,CVE-2026-28389,openssl,3.0.11-1~deb12u2,HIGH
trivy,python-3.9-slim-bookworm,CVE-2026-28390,openssl,3.0.11-1~deb12u2,HIGH
trivy,python-3.9-slim-bookworm,CVE-2023-5678,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2023-6129,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2023-6237,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2024-0727,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2024-13176,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2024-4603,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2024-4741,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2024-5535,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2025-68160,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2025-69418,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2025-69420,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2025-9230,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-22795,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-22796,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-31790,openssl,3.0.11-1~deb12u2,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2024-2511,openssl,3.0.11-1~deb12u2,LOW
trivy,python-3.9-slim-bookworm,CVE-2024-9143,openssl,3.0.11-1~deb12u2,LOW
trivy,python-3.9-slim-bookworm,CVE-2025-27587,openssl,3.0.11-1~deb12u2,LOW
trivy,python-3.9-slim-bookworm,CVE-2025-9232,openssl,3.0.11-1~deb12u2,LOW
trivy,python-3.9-slim-bookworm,CVE-2023-4641,passwd,1:4.13+dfsg1-1+b1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2007-5686,passwd,1:4.13+dfsg1-1+b1,LOW
trivy,python-3.9-slim-bookworm,CVE-2023-29383,passwd,1:4.13+dfsg1-1+b1,LOW
trivy,python-3.9-slim-bookworm,CVE-2024-56433,passwd,1:4.13+dfsg1-1+b1,LOW
trivy,python-3.9-slim-bookworm,TEMP-0628843-DBAD28,passwd,1:4.13+dfsg1-1+b1,LOW
trivy,python-3.9-slim-bookworm,CVE-2023-31484,perl-base,5.36.0-7+deb12u1,HIGH
trivy,python-3.9-slim-bookworm,CVE-2024-56406,perl-base,5.36.0-7+deb12u1,HIGH
trivy,python-3.9-slim-bookworm,CVE-2025-40909,perl-base,5.36.0-7+deb12u1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2011-4116,perl-base,5.36.0-7+deb12u1,LOW
trivy,python-3.9-slim-bookworm,CVE-2023-31486,perl-base,5.36.0-7+deb12u1,LOW
trivy,python-3.9-slim-bookworm,CVE-2026-5958,sed,4.9-1,MEDIUM
trivy,python-3.9-slim-bookworm,TEMP-0517018-A83CE6,sysvinit-utils,3.06-4,LOW
trivy,python-3.9-slim-bookworm,CVE-2026-5704,tar,1.34+dfsg-1.2+deb12u1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2005-2541,tar,1.34+dfsg-1.2+deb12u1,LOW
trivy,python-3.9-slim-bookworm,TEMP-0290435-0B57B5,tar,1.34+dfsg-1.2+deb12u1,LOW
trivy,python-3.9-slim-bookworm,CVE-2024-28085,util-linux,2.38.1-5+b1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-27456,util-linux,2.38.1-5+b1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-3184,util-linux,2.38.1-5+b1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2022-0563,util-linux,2.38.1-5+b1,LOW
trivy,python-3.9-slim-bookworm,CVE-2025-14104,util-linux,2.38.1-5+b1,LOW
trivy,python-3.9-slim-bookworm,CVE-2024-28085,util-linux-extra,2.38.1-5+b1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-27456,util-linux-extra,2.38.1-5+b1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-3184,util-linux-extra,2.38.1-5+b1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2022-0563,util-linux-extra,2.38.1-5+b1,LOW
trivy,python-3.9-slim-bookworm,CVE-2025-14104,util-linux-extra,2.38.1-5+b1,LOW
trivy,python-3.9-slim-bookworm,CVE-2023-45853,zlib1g,1:1.2.13.dfsg-1,CRITICAL
trivy,python-3.9-slim-bookworm,CVE-2026-27171,zlib1g,1:1.2.13.dfsg-1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2023-5752,pip,23.0.1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2025-8869,pip,23.0.1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-3219,pip,23.0.1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-6357,pip,23.0.1,MEDIUM
trivy,python-3.9-slim-bookworm,CVE-2026-1703,pip,23.0.1,LOW
trivy,python-3.9-slim-bookworm,CVE-2022-40897,setuptools,58.1.0,HIGH
trivy,python-3.9-slim-bookworm,CVE-2024-6345,setuptools,58.1.0,HIGH
trivy,python-3.9-slim-bookworm,CVE-2025-47273,setuptools,58.1.0,HIGH
trivy,python-3.9-slim-bookworm,CVE-2026-24049,wheel,0.43.0,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-2961,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-2961,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2023-50387,libsystemd0,252.22-1~deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2023-50387,libudev1,252.22-1~deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-6119,libssl3,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-6119,openssl,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2023-50868,libsystemd0,252.22-1~deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2023-50868,libudev1,252.22-1~deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-2511,libssl3,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-2511,openssl,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-5535,libssl3,3.0.11-1~deb12u2,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2024-5535,openssl,3.0.11-1~deb12u2,CRITICAL
grype,python-3.9-slim-bookworm,GHSA-cx63-2mw6-8hw5,setuptools,58.1.0,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-28085,bsdutils,1:2.38.1-5+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2024-28085,libblkid1,2.38.1-5+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2024-28085,libmount1,2.38.1-5+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2024-28085,libsmartcols1,2.38.1-5+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2024-28085,libuuid1,2.38.1-5+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2024-28085,mount,2.38.1-5+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2024-28085,util-linux,2.38.1-5+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2024-28085,util-linux-extra,2.38.1-5+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2024-6232,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-37371,libgssapi-krb5-2,1.20.1-2+deb12u1,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2024-37371,libk5crypto3,1.20.1-2+deb12u1,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2024-37371,libkrb5-3,1.20.1-2+deb12u1,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2024-37371,libkrb5support0,1.20.1-2+deb12u1,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2024-45492,libexpat1,2.5.0-1,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2023-6129,libssl3,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2023-6129,openssl,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-15467,libssl3,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-15467,openssl,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-6965,libsqlite3-0,3.40.1-2,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2024-56433,login,1:4.13+dfsg1-1+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2024-56433,passwd,1:4.13+dfsg1-1+b1,LOW
grype,python-3.9-slim-bookworm,CVE-2023-52425,libexpat1,2.5.0-1,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-28834,libgnutls30,3.7.9-2+deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-45491,libexpat1,2.5.0-1,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2023-31484,perl-base,5.36.0-7+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-0938,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-4032,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-4330,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-33599,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-33599,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-12243,libgnutls30,3.7.9-2+deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-8176,libexpat1,2.5.0-1,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-7592,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-45490,libexpat1,2.5.0-1,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-33602,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-33602,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2023-6237,libssl3,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2023-6237,openssl,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-9143,libssl3,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-9143,openssl,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-37370,libgssapi-krb5-2,1.20.1-2+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-37370,libk5crypto3,1.20.1-2+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-37370,libkrb5-3,1.20.1-2+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-37370,libkrb5support0,1.20.1-2+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-4435,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-6069,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,GHSA-r9hx-vwmv-q579,setuptools,58.1.0,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-4517,python,3.9.18,CRITICAL
grype,python-3.9-slim-bookworm,GHSA-5rjg-fvgr-3xxf,setuptools,58.1.0,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-12718,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-0397,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-4741,libssl3,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-4741,openssl,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2023-5678,libssl3,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2023-5678,openssl,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-32989,libgnutls30,3.7.9-2+deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-32990,libgnutls30,3.7.9-2+deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-69420,libssl3,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-69420,openssl,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-11168,python,3.9.18,LOW
grype,python-3.9-slim-bookworm,CVE-2025-4138,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-1795,python,3.9.18,LOW
grype,python-3.9-slim-bookworm,CVE-2024-33600,libc-bin,2.36-9+deb12u4,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-33600,libc6,2.36-9+deb12u4,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-6297,dpkg,1.21.22,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-8194,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2011-3389,libgnutls30,3.7.9-2+deb12u2,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2005-2541,tar,1.34+dfsg-1.2+deb12u1,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2024-8088,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-32988,libgnutls30,3.7.9-2+deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-12133,libtasn1-6,4.19.0-2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-33601,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-33601,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-6395,libgnutls30,3.7.9-2+deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-24528,libgssapi-krb5-2,1.20.1-2+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-24528,libk5crypto3,1.20.1-2+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-24528,libkrb5-3,1.20.1-2+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-24528,libkrb5support0,1.20.1-2+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-6100,python,3.9.18,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2024-6923,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-3576,libgssapi-krb5-2,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-3576,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-3576,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-3576,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-0727,libssl3,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-0727,openssl,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-4516,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-42010,libgnutls30,3.7.9-2+deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-5642,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-56406,perl-base,5.36.0-7+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-13836,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2023-7104,libsqlite3-0,3.40.1-2,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-0672,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2023-27043,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-0450,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2011-3374,apt,2.6.1,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2011-3374,libapt-pkg6.0,2.6.1,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2018-5709,libgssapi-krb5-2,1.20.1-2+deb12u1,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2018-5709,libk5crypto3,1.20.1-2+deb12u1,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2018-5709,libkrb5-3,1.20.1-2+deb12u1,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2018-5709,libkrb5support0,1.20.1-2+deb12u1,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2018-20796,libc-bin,2.36-9+deb12u4,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2018-20796,libc6,2.36-9+deb12u4,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2026-0865,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-50602,libexpat1,2.5.0-1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-50602,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-7458,libsqlite3-0,3.40.1-2,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2026-3833,libgnutls30,3.7.9-2+deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2023-36632,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-8291,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-22796,libssl3,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-22796,openssl,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-13151,libtasn1-6,4.19.0-2,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-28757,libexpat1,2.5.0-1,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2023-6597,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-33846,libgnutls30,3.7.9-2+deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-6020,libpam-modules,1.5.2-6+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-6020,libpam-modules-bin,1.5.2-6+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-6020,libpam-runtime,1.5.2-6+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-6020,libpam0g,1.5.2-6+deb12u1,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-40355,libgssapi-krb5-2,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-40355,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-40355,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-40355,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-40356,libgssapi-krb5-2,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-40356,libk5crypto3,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-40356,libkrb5-3,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-40356,libkrb5support0,1.20.1-2+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-4598,libsystemd0,252.22-1~deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-4598,libudev1,252.22-1~deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-15281,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-15281,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-4437,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-4437,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-4046,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-4046,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-4603,libssl3,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-4603,openssl,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-69419,libssl3,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-69419,openssl,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-5450,libc-bin,2.36-9+deb12u4,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2026-5450,libc6,2.36-9+deb12u4,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2025-12084,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-3184,bsdutils,1:2.38.1-5+b1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-3184,libblkid1,2.38.1-5+b1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-3184,libmount1,2.38.1-5+b1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-3184,libsmartcols1,2.38.1-5+b1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-3184,libuuid1,2.38.1-5+b1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-3184,mount,2.38.1-5+b1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-3184,util-linux,2.38.1-5+b1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-3184,util-linux-extra,2.38.1-5+b1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-22365,libpam-modules,1.5.2-6+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-22365,libpam-modules-bin,1.5.2-6+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-22365,libpam-runtime,1.5.2-6+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-22365,libpam0g,1.5.2-6+deb12u1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-15366,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-15367,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-9287,python,3.9.18,HIGH
grype,python-3.9-slim-bookworm,CVE-2019-1010025,libc-bin,2.36-9+deb12u4,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2019-1010025,libc6,2.36-9+deb12u4,NEGLIGIBLE
grype,python-3.9-slim-bookworm,GHSA-mq26-g339-26xf,pip,23.0.1,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-33845,libgnutls30,3.7.9-2+deb12u2,CRITICAL
grype,python-3.9-slim-bookworm,CVE-2025-0395,libc-bin,2.36-9+deb12u4,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-0395,libc6,2.36-9+deb12u4,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-1502,python,3.9.18,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2019-9192,libc-bin,2.36-9+deb12u4,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2019-9192,libc6,2.36-9+deb12u4,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2025-59375,libexpat1,2.5.0-1,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-28387,libssl3,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-28387,openssl,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-6141,libncursesw6,6.4-4,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-6141,libtinfo6,6.4-4,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-6141,ncurses-base,6.4-4,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-6141,ncurses-bin,6.4-4,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2026-5928,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-5928,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-2236,libgcrypt20,1.10.1-3,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2026-5435,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-5435,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2024-13176,libssl3,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2024-13176,openssl,3.0.11-1~deb12u2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-31115,liblzma5,5.4.1-0.2,HIGH
grype,python-3.9-slim-bookworm,CVE-2023-31486,perl-base,5.36.0-7+deb12u1,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2026-28389,libssl3,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-28390,libssl3,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-28389,openssl,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2026-28390,openssl,3.0.11-1~deb12u2,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-4802,libc-bin,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-4802,libc6,2.36-9+deb12u4,HIGH
grype,python-3.9-slim-bookworm,CVE-2025-1390,libcap2,1:2.66-4,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2025-7709,libsqlite3-0,3.40.1-2,MEDIUM
grype,python-3.9-slim-bookworm,CVE-2019-1010024,libc-bin,2.36-9+deb12u4,NEGLIGIBLE
grype,python-3.9-slim-bookworm,CVE-2019-1010024,libc6,2.36-9+deb12u4,NEGLIGIBLE
